            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2449946.500000000, A.D. 1995-Aug-17 00:00:00.0000, -9.102019874086945E+07,  1.420136785151474E+08,  3.133098927766309E+08,
2449947.500000000, A.D. 1995-Aug-18 00:00:00.0000, -9.401850270088825E+07,  1.407755210969592E+08,  3.143958874638063E+08,
2449948.500000000, A.D. 1995-Aug-19 00:00:00.0000, -9.698259806450026E+07,  1.395105974404238E+08,  3.154724042503322E+08,
2449949.500000000, A.D. 1995-Aug-20 00:00:00.0000, -9.991196098262490E+07,  1.382194627223276E+08,  3.165395080701593E+08,
2449950.500000000, A.D. 1995-Aug-21 00:00:00.0000, -1.028060754888180E+08,  1.369026878727399E+08,  3.175972629488264E+08,
2449951.500000000, A.D. 1995-Aug-22 00:00:00.0000, -1.056644345013090E+08,  1.355608594812450E+08,  3.186457320413290E+08,
2449952.500000000, A.D. 1995-Aug-23 00:00:00.0000, -1.084865408026619E+08,  1.341945798978404E+08,  3.196849775677189E+08,
2449953.500000000, A.D. 1995-Aug-24 00:00:00.0000, -1.112719081700911E+08,  1.328044674201917E+08,  3.207150605475987E+08,
2449954.500000000, A.D. 1995-Aug-25 00:00:00.0000, -1.140200629993412E+08,  1.313911566553303E+08,  3.217360409154721E+08,
2449955.500000000, A.D. 1995-Aug-26 00:00:00.0000, -1.167305462914625E+08,  1.299552985701872E+08,  3.227479774250485E+08,
2449956.500000000, A.D. 1995-Aug-27 00:00:00.0000, -1.194029159895771E+08,  1.284975600340252E+08,  3.237509274898462E+08,
2449957.500000000, A.D. 1995-Aug-28 00:00:00.0000, -1.220367495441789E+08,  1.270186226910222E+08,  3.247449471439945E+08,
2449958.500000000, A.D. 1995-Aug-29 00:00:00.0000, -1.246316464002508E+08,  1.255191810059531E+08,  3.257300910871608E+08,
2449959.500000000, A.D. 1995-Aug-30 00:00:00.0000, -1.271872300887689E+08,  1.239999395077257E+08,  3.267064128726088E+08,
2449960.500000000, A.D. 1995-Aug-31 00:00:00.0000, -1.297031495010315E+08,  1.224616092754700E+08,  3.276739649507359E+08,
2449961.500000000, A.D. 1995-Sep-01 00:00:00.0000, -1.321790790505342E+08,  1.209049038380390E+08,  3.286327983441115E+08,
2449962.500000000, A.D. 1995-Sep-02 00:00:00.0000, -1.346147192701716E+08,  1.193305416786999E+08,  3.295829636780943E+08,
2449963.500000000, A.D. 1995-Sep-03 00:00:00.0000, -1.370097929464583E+08,  1.177392187150876E+08,  3.305245165702207E+08,
2449964.500000000, A.D. 1995-Sep-04 00:00:00.0000, -1.393640441890024E+08,  1.161316400188672E+08,  3.314575065936701E+08,
2449965.500000000, A.D. 1995-Sep-05 00:00:00.0000, -1.416772333739963E+08,  1.145084934609362E+08,  3.323819858219087E+08,
2449966.500000000, A.D. 1995-Sep-06 00:00:00.0000, -1.439491333556931E+08,  1.128704549311118E+08,  3.332980083308634E+08,
2449967.500000000, A.D. 1995-Sep-07 00:00:00.0000, -1.461795236651874E+08,  1.112181879717479E+08,  3.342056286427972E+08,
2449968.500000000, A.D. 1995-Sep-08 00:00:00.0000, -1.483681863304841E+08,  1.095523463594595E+08,  3.351049032720230E+08,
2449969.500000000, A.D. 1995-Sep-09 00:00:00.0000, -1.505149013907955E+08,  1.078735772493578E+08,  3.359958889482601E+08,
2449970.500000000, A.D. 1995-Sep-10 00:00:00.0000, -1.526194456699579E+08,  1.061825265597769E+08,  3.368786442291716E+08,
2449971.500000000, A.D. 1995-Sep-11 00:00:00.0000, -1.546815918054124E+08,  1.044798432497424E+08,  3.377532271685166E+08,
2449972.500000000, A.D. 1995-Sep-12 00:00:00.0000, -1.567011105596178E+08,  1.027661840445160E+08,  3.386196964841662E+08,
2449973.500000000, A.D. 1995-Sep-13 00:00:00.0000, -1.586777728340301E+08,  1.010422159460336E+08,  3.394781097312969E+08,
2449974.500000000, A.D. 1995-Sep-14 00:00:00.0000, -1.606113535023082E+08,  9.930861838148609E+07,  3.403285247620654E+08,
2449975.500000000, A.D. 1995-Sep-15 00:00:00.0000, -1.625016333865773E+08,  9.756608313985419E+07,  3.411709977324792E+08,
2449976.500000000, A.D. 1995-Sep-16 00:00:00.0000, -1.643484022857598E+08,  9.581531460586472E+07,  3.420055845942955E+08,
2449977.500000000, A.D. 1995-Sep-17 00:00:00.0000, -1.661514599671581E+08,  9.405702877327845E+07,  3.428323395822731E+08,
2449978.500000000, A.D. 1995-Sep-18 00:00:00.0000, -1.679106181131226E+08,  9.229195313542834E+07,  3.436513167746153E+08,
2449979.500000000, A.D. 1995-Sep-19 00:00:00.0000, -1.696257004449160E+08,  9.052082587223031E+07,  3.444625684574136E+08,
2449980.500000000, A.D. 1995-Sep-20 00:00:00.0000, -1.712965442841406E+08,  8.874439616728324E+07,  3.452661465547462E+08,
2449981.500000000, A.D. 1995-Sep-21 00:00:00.0000, -1.729230008848965E+08,  8.696342397234954E+07,  3.460621011095045E+08,
2449982.500000000, A.D. 1995-Sep-22 00:00:00.0000, -1.745049377065635E+08,  8.517868068257524E+07,  3.468504818563113E+08,
2449983.500000000, A.D. 1995-Sep-23 00:00:00.0000, -1.760422395883588E+08,  8.339094877716124E+07,  3.476313364590065E+08,
2449984.500000000, A.D. 1995-Sep-24 00:00:00.0000, -1.775348118753711E+08,  8.160102164593038E+07,  3.484047115780083E+08,
2449985.500000000, A.D. 1995-Sep-25 00:00:00.0000, -1.789825828127082E+08,  7.980970196746829E+07,  3.491706518293471E+08,
2449986.500000000, A.D. 1995-Sep-26 00:00:00.0000, -1.803855071484920E+08,  7.801779951715711E+07,  3.499292013837352E+08,
2449987.500000000, A.D. 1995-Sep-27 00:00:00.0000, -1.817435673733154E+08,  7.622612697480083E+07,  3.506804023627253E+08,
2449988.500000000, A.D. 1995-Sep-28 00:00:00.0000, -1.830567756352273E+08,  7.443549569885916E+07,  3.514242971460057E+08,
2449989.500000000, A.D. 1995-Sep-29 00:00:00.0000, -1.843251719826414E+08,  7.264671034120341E+07,  3.521609268377752E+08,
2449990.500000000, A.D. 1995-Sep-30 00:00:00.0000, -1.855488224212967E+08,  7.086056451608752E+07,  3.528903325848340E+08,
2449991.500000000, A.D. 1995-Oct-01 00:00:00.0000, -1.867278156206006E+08,  6.907783749441068E+07,  3.536125567704118E+08,
2449992.500000000, A.D. 1995-Oct-02 00:00:00.0000, -1.878622576378334E+08,  6.729929181947234E+07,  3.543276418099579E+08,
2449993.500000000, A.D. 1995-Oct-03 00:00:00.0000, -1.889522676383201E+08,  6.552567285013023E+07,  3.550356311542306E+08,
2449994.500000000, A.D. 1995-Oct-04 00:00:00.0000, -1.899979739384705E+08,  6.375770968017139E+07,  3.557365703645233E+08,
2449995.500000000, A.D. 1995-Oct-05 00:00:00.0000, -1.909995090993634E+08,  6.199611668584837E+07,  3.564305052443933E+08,
2449996.500000000, A.D. 1995-Oct-06 00:00:00.0000, -1.919570072968567E+08,  6.024159653980605E+07,  3.571174826156703E+08,
2449997.500000000, A.D. 1995-Oct-07 00:00:00.0000, -1.928706027721847E+08,  5.849484390681267E+07,  3.577975510453980E+08,
2449998.500000000, A.D. 1995-Oct-08 00:00:00.0000, -1.937404280318778E+08,  5.675654898719621E+07,  3.584707587466246E+08,
2449999.500000000, A.D. 1995-Oct-09 00:00:00.0000, -1.945666147265849E+08,  5.502740140248182E+07,  3.591371540875297E+08,
2450000.500000000, A.D. 1995-Oct-10 00:00:00.0000, -1.953492956224224E+08,  5.330809351866563E+07,  3.597967860859663E+08,
2450001.500000000, A.D. 1995-Oct-11 00:00:00.0000, -1.960886059814398E+08,  5.159932250401317E+07,  3.604497024552484E+08,
2450002.500000000, A.D. 1995-Oct-12 00:00:00.0000, -1.967846865923515E+08,  4.990179177762619E+07,  3.610959501820870E+08,
2450003.500000000, A.D. 1995-Oct-13 00:00:00.0000, -1.974376867693914E+08,  4.821621156281388E+07,  3.617355762846349E+08,
2450004.500000000, A.D. 1995-Oct-14 00:00:00.0000, -1.980477655406128E+08,  4.654329840396203E+07,  3.623686259957407E+08,
2450005.500000000, A.D. 1995-Oct-15 00:00:00.0000, -1.986150937300196E+08,  4.488377468527655E+07,  3.629951435390381E+08,
2450006.500000000, A.D. 1995-Oct-16 00:00:00.0000, -1.991398555404935E+08,  4.323836805480945E+07,  3.636151728544973E+08,
2450007.500000000, A.D. 1995-Oct-17 00:00:00.0000, -1.996222486316416E+08,  4.160781070540914E+07,  3.642287561571636E+08,
2450008.500000000, A.D. 1995-Oct-18 00:00:00.0000, -2.000624852483360E+08,  3.999283917272471E+07,  3.648359346071499E+08,
2450009.500000000, A.D. 1995-Oct-19 00:00:00.0000, -2.004607934695902E+08,  3.839419438415073E+07,  3.654367489360794E+08,
2450010.500000000, A.D. 1995-Oct-20 00:00:00.0000, -2.008174177237779E+08,  3.681262162718199E+07,  3.660312380252156E+08,
2450011.500000000, A.D. 1995-Oct-21 00:00:00.0000, -2.011326209591490E+08,  3.524887064352624E+07,  3.666194394411641E+08,
2450012.500000000, A.D. 1995-Oct-22 00:00:00.0000, -2.014066875474224E+08,  3.370369524636637E+07,  3.672013901198753E+08,
2450013.500000000, A.D. 1995-Oct-23 00:00:00.0000, -2.016399254975786E+08,  3.217785174232733E+07,  3.677771249112525E+08,
2450014.500000000, A.D. 1995-Oct-24 00:00:00.0000, -2.018326698686732E+08,  3.067209613809480E+07,  3.683466773419015E+08,
2450015.500000000, A.D. 1995-Oct-25 00:00:00.0000, -2.019852854617869E+08,  2.918717974703905E+07,  3.689100805989469E+08,
2450016.500000000, A.D. 1995-Oct-26 00:00:00.0000, -2.020981666824680E+08,  2.772384336118968E+07,  3.694673665939410E+08,
2450017.500000000, A.D. 1995-Oct-27 00:00:00.0000, -2.021717361182445E+08,  2.628281127377841E+07,  3.700185670901865E+08,
2450018.500000000, A.D. 1995-Oct-28 00:00:00.0000, -2.022064408981102E+08,  2.486478625066864E+07,  3.705637151052470E+08,
2450019.500000000, A.D. 1995-Oct-29 00:00:00.0000, -2.022027461978682E+08,  2.347044632142551E+07,  3.711028439492158E+08,
2450020.500000000, A.D. 1995-Oct-30 00:00:00.0000, -2.021611294740478E+08,  2.210044413262284E+07,  3.716359882220084E+08,
2450021.500000000, A.D. 1995-Oct-31 00:00:00.0000, -2.020820752735830E+08,  2.075540840335432E+07,  3.721631844689304E+08,
2450022.500000000, A.D. 1995-Nov-01 00:00:00.0000, -2.019660703991473E+08,  1.943594667910087E+07,  3.726844699328263E+08,
2450023.500000000, A.D. 1995-Nov-02 00:00:00.0000, -2.018136143976938E+08,  1.814264581637135E+07,  3.731998760799761E+08,
2450024.500000000, A.D. 1995-Nov-03 00:00:00.0000, -2.016251675554717E+08,  1.687608743487893E+07,  3.737094558385108E+08,
2450025.500000000, A.D. 1995-Nov-04 00:00:00.0000, -2.014012249474113E+08,  1.563683398120651E+07,  3.742132426556541E+08,
2450026.500000000, A.D. 1995-Nov-05 00:00:00.0000, -2.011422677286117E+08,  1.442544300196545E+07,  3.747112763527490E+08,
2450027.500000000, A.D. 1995-Nov-06 00:00:00.0000, -2.008487763305123E+08,  1.324246705736931E+07,  3.752035966951327E+08,
2450028.500000000, A.D. 1995-Nov-07 00:00:00.0000, -2.005212323937096E+08,  1.208845588450606E+07,  3.756902439434878E+08,
2450029.500000000, A.D. 1995-Nov-08 00:00:00.0000, -2.001601199008827E+08,  1.096395789963585E+07,  3.761712572934425E+08,
2450030.500000000, A.D. 1995-Nov-09 00:00:00.0000, -1.997659273567370E+08,  9.869521151690364E+06,  3.766466749788130E+08,
2450031.500000000, A.D. 1995-Nov-10 00:00:00.0000, -1.993391499095771E+08,  8.805693671251282E+06,  3.771165343675510E+08,
2450032.500000000, A.D. 1995-Nov-11 00:00:00.0000, -1.988802915690123E+08,  7.773023339396819E+06,  3.775808726654035E+08,
2450033.500000000, A.D. 1995-Nov-12 00:00:00.0000, -1.983898660079450E+08,  6.772057367075115E+06,  3.780397255874659E+08,
2450034.500000000, A.D. 1995-Nov-13 00:00:00.0000, -1.978683978690426E+08,  5.803341676280156E+06,  3.784931276486086E+08,
2450035.500000000, A.D. 1995-Nov-14 00:00:00.0000, -1.973164237273115E+08,  4.867420303852931E+06,  3.789411123522597E+08,
2450036.500000000, A.D. 1995-Nov-15 00:00:00.0000, -1.967344931564109E+08,  3.964834967873096E+06,  3.793837128468327E+08,
2450037.500000000, A.D. 1995-Nov-16 00:00:00.0000, -1.961231689218462E+08,  3.096124807899147E+06,  3.798209608035759E+08,
2450038.500000000, A.D. 1995-Nov-17 00:00:00.0000, -1.954830281196887E+08,  2.261826295055479E+06,  3.802528865586238E+08,
2450039.500000000, A.D. 1995-Nov-18 00:00:00.0000, -1.948146638774496E+08,  1.462473099474937E+06,  3.806795193988004E+08,
2450040.500000000, A.D. 1995-Nov-19 00:00:00.0000, -1.941186876791908E+08,  6.985955755889714E+05,  3.811008878603227E+08,
2450041.500000000, A.D. 1995-Nov-20 00:00:00.0000, -1.933957316506937E+08, -2.928063465660810E+04,  3.815170188959447E+08,
2450042.500000000, A.D. 1995-Nov-21 00:00:00.0000, -1.926464515075599E+08, -7.206374057368040E+05,  3.819279380815868E+08,
2450043.500000000, A.D. 1995-Nov-22 00:00:00.0000, -1.918715289280755E+08, -1.374968701574057E+06,  3.823336701136693E+08,
2450044.500000000, A.D. 1995-Nov-23 00:00:00.0000, -1.910716723827985E+08, -1.991786717691660E+06,  3.827342399453337E+08,
2450045.500000000, A.D. 1995-Nov-24 00:00:00.0000, -1.902476142933943E+08, -2.570628582390130E+06,  3.831296723065279E+08,
2450046.500000000, A.D. 1995-Nov-25 00:00:00.0000, -1.894001058474031E+08, -3.111061967140377E+06,  3.835199925796868E+08,
2450047.500000000, A.D. 1995-Nov-26 00:00:00.0000, -1.885299096888173E+08, -3.612688013445228E+06,  3.839052275049562E+08,
2450048.500000000, A.D. 1995-Nov-27 00:00:00.0000, -1.876377925011956E+08, -4.075140882062733E+06,  3.842854060959318E+08,
2450049.500000000, A.D. 1995-Nov-28 00:00:00.0000, -1.867245181315514E+08, -4.498084432897776E+06,  3.846605585351207E+08,
2450050.500000000, A.D. 1995-Nov-29 00:00:00.0000, -1.857908436852724E+08, -4.881207375040948E+06,  3.850307161131635E+08,
2450051.500000000, A.D. 1995-Nov-30 00:00:00.0000, -1.848375179876197E+08, -5.224218233988285E+06,  3.853959111408625E+08,
2450052.500000000, A.D. 1995-Dec-01 00:00:00.0000, -1.838652818475408E+08, -5.526841008484095E+06,  3.857561770162496E+08,
2450053.500000000, A.D. 1995-Dec-02 00:00:00.0000, -1.828748686719329E+08, -5.788811807210118E+06,  3.861115470196880E+08,
2450054.500000000, A.D. 1995-Dec-03 00:00:00.0000, -1.818670060676329E+08, -6.009876424553007E+06,  3.864620543351681E+08,
2450055.500000000, A.D. 1995-Dec-04 00:00:00.0000, -1.808424171663479E+08, -6.189788611915439E+06,  3.868077313167896E+08,
2450056.500000000, A.D. 1995-Dec-05 00:00:00.0000, -1.798018230304315E+08, -6.328308882512569E+06,  3.871486111134989E+08,
2450057.500000000, A.D. 1995-Dec-06 00:00:00.0000, -1.787459432816881E+08, -6.425203624103159E+06,  3.874847256139746E+08,
2450058.500000000, A.D. 1995-Dec-07 00:00:00.0000, -1.776754978358400E+08, -6.480244554271847E+06,  3.878161058024789E+08,
2450059.500000000, A.D. 1995-Dec-08 00:00:00.0000, -1.765912084497530E+08, -6.493208462319195E+06,  3.881427818183967E+08,
2450060.500000000, A.D. 1995-Dec-09 00:00:00.0000, -1.754938004064399E+08, -6.463877238408387E+06,  3.884647835001236E+08,
2450061.500000000, A.D. 1995-Dec-10 00:00:00.0000, -1.743840033360791E+08, -6.392038119845271E+06,  3.887821393536350E+08,
2450062.500000000, A.D. 1995-Dec-11 00:00:00.0000, -1.732625524665388E+08, -6.277484131803930E+06,  3.890948768527371E+08,
2450063.500000000, A.D. 1995-Dec-12 00:00:00.0000, -1.721301896025335E+08, -6.120014603769779E+06,  3.894030225487715E+08,
2450064.500000000, A.D. 1995-Dec-13 00:00:00.0000, -1.709876639563619E+08, -5.919435672146618E+06,  3.897066021303605E+08,
2450065.500000000, A.D. 1995-Dec-14 00:00:00.0000, -1.698357328431578E+08, -5.675560707955509E+06,  3.900056402105309E+08,
2450066.500000000, A.D. 1995-Dec-15 00:00:00.0000, -1.686751624540966E+08, -5.388210684013695E+06,  3.903001599538285E+08,
2450067.500000000, A.D. 1995-Dec-16 00:00:00.0000, -1.675067293906607E+08, -5.057214613775849E+06,  3.905901837313343E+08,
2450068.500000000, A.D. 1995-Dec-17 00:00:00.0000, -1.663312226509752E+08, -4.682410296422809E+06,  3.908757338158394E+08,
2450069.500000000, A.D. 1995-Dec-18 00:00:00.0000, -1.651494450274072E+08, -4.263645724636286E+06,  3.911568307908469E+08,
2450070.500000000, A.D. 1995-Dec-19 00:00:00.0000, -1.639622154848354E+08, -3.800781699933022E+06,  3.914334938920811E+08,
2450071.500000000, A.D. 1995-Dec-20 00:00:00.0000, -1.627703714463834E+08, -3.293696026587605E+06,  3.917057424767420E+08,
2450072.500000000, A.D. 1995-Dec-21 00:00:00.0000, -1.615747687067840E+08, -2.742289232137352E+06,  3.919735957015159E+08,
2450073.500000000, A.D. 1995-Dec-22 00:00:00.0000, -1.603762789376793E+08, -2.146491047639668E+06,  3.922370729582149E+08,
2450074.500000000, A.D. 1995-Dec-23 00:00:00.0000, -1.591757840348307E+08, -1.506266014777720E+06,  3.924961944439012E+08,
2450075.500000000, A.D. 1995-Dec-24 00:00:00.0000, -1.579741681349365E+08, -8.216163205496371E+05,  3.927509820452166E+08,
2450076.500000000, A.D. 1995-Dec-25 00:00:00.0000, -1.567723091800337E+08, -9.258073314687610E+04,  3.930014602719561E+08,
2450077.500000000, A.D. 1995-Dec-26 00:00:00.0000, -1.555710712993318E+08,  6.807699954838157E+05,  3.932476548027796E+08,
2450078.500000000, A.D. 1995-Dec-27 00:00:00.0000, -1.543712530022789E+08,  1.498379993211746E+06,  3.934896107251890E+08,
2450079.500000000, A.D. 1995-Dec-28 00:00:00.0000, -1.531737769343825E+08,  2.360054080264956E+06,  3.937273190588646E+08,
2450080.500000000, A.D. 1995-Dec-29 00:00:00.0000, -1.519794072638894E+08,  3.265702514104575E+06,  3.939608266454425E+08,
2450081.500000000, A.D. 1995-Dec-30 00:00:00.0000, -1.507889398948080E+08,  4.215185692217767E+06,  3.941901615822170E+08,
2450082.500000000, A.D. 1995-Dec-31 00:00:00.0000, -1.496031581858468E+08,  5.208355656089097E+06,  3.944153512998618E+08,
$$EOE
**************************************************************************************************************************
 
TIME

  Barycentric Dynamical Time ("TDB" or T_eph) output was requested. This
continuous coordinate time is equivalent to the relativistic proper time
of a clock at rest in a reference frame co-moving with the solar system
barycenter but outside the system's gravity well. It is the independent
variable in the solar system relativistic equations of motion.

  TDB runs at a uniform rate of one SI second per second and is independent
of irregularities in Earth's rotation.
 
CALENDAR SYSTEM

  Calendar dates are given in the modern Gregorian system, extended prior to
its 1582-Oct-15 adoption. The Gregorian calendar more closely corresponds to
physical Earth seasons and orbital motion, but can differ by up to 10 days with
historical records made under the prior Julian calendar, more if the Julian
calendar was extended prior to its 45-Jan-1 BC adoption to label the historical
event. Select "mixed" calendar mode if correlation with historical dates prior
to A.D. 1582 is important.

REFERENCE FRAME AND COORDINATES

  Ecliptic at the standard reference epoch

    Reference epoch: J2000.0
    X-Y plane: adopted Earth orbital plane at the reference epoch
               Note: IAU76 obliquity of 84381.448 arcseconds wrt ICRF X-Y plane
    X-axis   : ICRF
    Z-axis   : perpendicular to the X-Y plane in the directional (+ or -) sense
               of Earth's north pole at the reference epoch.

  Symbol meaning:

    JDTDB    Julian Day Number, Barycentric Dynamical Time
      X      X-component of position vector (km)
      Y      Y-component of position vector (km)
      Z      Z-component of position vector (km)

ABERRATIONS AND CORRECTIONS

 Geometric state vectors have NO corrections or aberrations applied.

Computations by ...

    Solar System Dynamics Group, Horizons On-Line Ephemeris System
    4800 Oak Grove Drive, Jet Propulsion Laboratory
    Pasadena, CA  91109   USA

    General site: https://ssd.jpl.nasa.gov/
    Mailing list: https://ssd.jpl.nasa.gov/email_list.html
    System news : https://ssd.jpl.nasa.gov/horizons/news.html
    User Guide  : https://ssd.jpl.nasa.gov/horizons/manual.html
    Connect     : browser        https://ssd.jpl.nasa.gov/horizons/app.html#/x
                  API            https://ssd-api.jpl.nasa.gov/doc/horizons.html
                  command-line   telnet ssd.jpl.nasa.gov 6775
                  e-mail/batch   https://ssd.jpl.nasa.gov/ftp/ssd/hrzn_batch.txt
                  scripts        https://ssd.jpl.nasa.gov/ftp/ssd/SCRIPTS
    Author      : Jon.D.Giorgini@jpl.nasa.gov
*******************************************************************************
